Variable:,pr
,Uganda,Adjumani,Busia,Hoima,Jinja,Kabale,Kalangala,Kasese,Kibaale,Kisoro,Moyo,Ntungamo,Ssembabule,Kabarole,Kaberamaido,Kampala,Kamwenge,Kanungu,Kayunga,Mayuge,Nakasongola,Rukungiri,Wakiso,Yumbe,Amolatar,Amuria,Butaleja,Ibanda,Isingiro,Kaabong,Kaliro,Katakwi,Kiruhura,Koboko,Luwero,Mbale,Mbarara,Mityana,Mubende,Nakaseke,Tororo,Budaka,Abim,Amuru,Buliisa,Kotido,Namutumba,Maracha,Oyam,Dokolo,Arua,Manafwa,Bukedea,Bududa,Rakai,Lyantonde,Amudat,Buikwe,Buyende,Kamuli,Kitgum,Lamwo,Nakapiripirit,Nebbi,Otuke,Zombo,Kyegegwa,Kyenjojo,Apac,Bugiri,Bukomansimbi,Bukwo,Bulambuli,Bundibugyo,Bushenyi,Butambala,Iganga,Kalungu,Kapchorwa,Sheema,Kole,Kween,Luuka,Masaka,Masindi,Moroto,Napak,Ngora,Buhweju,Ntoroko,Pader,Rubirizi,Sironko,Soroti,Agago,Alebtong,Buvuma,Gomba,Gulu,Kiboga,Kibuku,Kiryandongo,Kumi,Kyankwanzi,Mitooma,Mpigi,Nwoya,Serere,Lwengo,Mukono,Namayingo,Pallisa,Lira
1995,1213.75,1198.81,1237.11,1157.37,1385.83,1140.23,1428.41,1059.66,1119.33,1273.10,1144.73,987.19,1209.94,1063.80,1307.14,1477.40,1050.37,1025.73,1404.64,1340.04,1386.78,993.68,1487.07,1247.97,1375.28,1152.18,1263.26,1114.99,1084.77,751.71,1304.99,1062.02,1128.71,1315.07,1397.10,1209.35,1047.04,1428.28,1253.10,1373.79,1330.91,1193.50,935.83,1287.49,1209.30,794.37,1242.39,1349.80,1389.55,1311.00,1260.49,1353.24,1113.62,1132.70,1496.00,1185.90,846.22,1454.42,1352.84,1368.96,1030.27,1166.72,883.13,1181.05,1179.17,1384.83,1114.54,1103.07,1368.42,1228.89,1411.70,1065.90,1096.32,1095.16,1073.98,1489.11,1293.17,1405.94,1114.71,1027.90,1367.79,1026.21,1369.71,1544.50,1339.81,681.74,881.48,1229.08,1143.85,1126.03,1275.13,1049.97,1117.39,1237.37,1092.95,1257.06,1461.71,1341.56,1402.68,1337.86,1238.77,1329.69,1173.70,1374.38,1002.77,1493.47,1305.48,1299.09,1263.99,1467.73,1332.10,1232.31,1325.70
1996,1313.79,1181.39,1463.92,1270.95,1521.10,1186.61,1485.81,1268.20,1252.10,1323.20,1131.05,1076.49,1327.96,1216.04,1421.70,1569.20,1217.54,1141.05,1484.76,1508.46,1428.56,1113.54,1512.99,1239.26,1422.37,1334.63,1500.70,1299.15,1248.10,891.04,1477.33,1214.06,1302.23,1318.61,1456.77,1401.84,1212.41,1445.86,1337.93,1380.01,1555.83,1408.35,1056.20,1275.19,1229.36,914.58,1490.26,1387.93,1462.85,1404.76,1256.83,1568.37,1289.90,1312.98,1653.45,1295.10,1010.46,1616.95,1473.09,1485.11,1146.92,1226.10,1040.66,1162.29,1294.53,1446.60,1254.60,1258.67,1439.40,1449.94,1489.82,1233.60,1265.42,1253.46,1224.79,1500.59,1487.76,1484.79,1292.17,1147.69,1480.18,1188.91,1489.34,1653.96,1349.16,831.03,1019.65,1420.73,1333.14,1254.82,1374.29,1210.16,1295.38,1381.56,1212.16,1329.63,1547.21,1424.07,1439.39,1365.85,1474.25,1362.25,1362.67,1415.32,1117.95,1500.14,1285.38,1444.77,1370.35,1545.99,1490.97,1453.50,1425.45
1997,1300.05,1093.87,1571.17,1273.85,1633.87,1150.10,1657.44,1156.16,1310.69,1283.20,1035.54,1028.23,1353.06,1218.62,1357.43,1734.30,1155.27,1080.84,1550.37,1620.00,1471.92,1046.03,1670.52,1132.73,1388.10,1140.85,1557.21,1196.43,1203.45,796.63,1517.74,1104.85,1250.63,1238.73,1565.65,1359.77,1136.78,1556.50,1377.43,1483.86,1602.34,1375.18,951.21,1174.23,1222.61,830.23,1555.13,1362.30,1298.40,1329.54,1212.88,1600.61,1202.57,1234.21,1707.45,1342.70,974.75,1744.79,1514.12,1574.46,979.89,1055.35,983.12,1139.03,1153.36,1425.37,1272.46,1281.87,1382.94,1553.44,1607.01,1162.60,1174.43,1270.39,1114.58,1617.56,1581.60,1595.68,1204.00,1075.93,1318.56,1122.66,1598.66,1766.61,1411.58,778.01,939.91,1365.96,1179.82,1256.66,1176.41,1076.45,1206.26,1305.09,1059.22,1237.02,1688.65,1471.47,1270.43,1435.09,1461.21,1331.97,1301.22,1463.12,1056.50,1654.29,1222.87,1430.77,1435.76,1697.31,1598.44,1421.36,1279.54
1998,1214.69,1130.15,1349.76,1134.44,1468.54,1163.44,1490.55,1073.09,1127.65,1283.70,1086.81,1000.89,1217.63,1097.34,1328.67,1470.50,1049.77,1030.94,1439.45,1381.44,1352.41,992.45,1467.30,1197.05,1313.96,1110.88,1365.54,1085.73,1165.54,786.44,1416.77,1025.25,1130.49,1304.35,1424.96,1257.62,1066.66,1383.34,1206.50,1320.11,1420.02,1271.32,903.79,1217.59,1154.36,816.74,1357.31,1402.92,1298.35,1294.81,1241.39,1431.37,1138.38,1167.43,1615.55,1201.90,874.86,1511.11,1450.38,1451.71,1029.97,1119.92,893.57,1129.46,1140.57,1403.77,1119.76,1105.77,1322.14,1343.51,1475.53,1121.30,1111.56,1148.42,1039.58,1438.89,1394.69,1463.14,1145.61,1012.57,1329.49,1059.39,1453.62,1650.84,1314.37,744.04,893.18,1248.63,1087.96,1123.85,1248.72,1004.09,1146.94,1191.50,1084.47,1193.70,1474.95,1324.44,1322.29,1254.82,1345.29,1276.60,1202.36,1298.89,998.25,1475.56,1231.38,1366.93,1303.72,1473.59,1346.18,1330.77,1279.90
1999,1264.88,1201.58,1429.35,1170.39,1622.14,986.82,1479.99,1014.67,1225.34,1094.00,1148.34,893.42,1276.20,1074.30,1344.83,1735.80,1045.47,922.21,1521.50,1550.12,1400.91,894.35,1598.61,1232.53,1329.70,1283.66,1391.84,1083.27,1106.21,775.20,1365.26,1197.85,1155.87,1325.08,1549.08,1340.72,1018.80,1477.28,1286.40,1406.17,1478.04,1294.96,985.43,1281.23,1153.86,824.56,1358.51,1397.72,1404.52,1352.45,1254.89,1508.32,1230.88,1250.70,1560.76,1284.30,975.71,1717.24,1335.43,1514.79,1074.28,1198.48,1016.59,1146.94,1287.06,1379.84,1195.41,1188.91,1367.28,1391.41,1414.16,1162.10,1217.12,1109.35,980.96,1532.16,1460.80,1411.28,1229.78,937.06,1436.89,1136.84,1576.73,1554.23,1326.70,740.92,960.27,1352.22,1053.51,1112.46,1351.28,942.31,1233.49,1377.80,1181.86,1358.40,1616.57,1381.27,1419.56,1338.47,1325.05,1336.82,1288.38,1329.47,910.71,1528.22,1288.48,1334.88,1335.72,1679.83,1522.95,1308.87,1409.67
2000,1134.26,1017.10,1255.70,1100.07,1344.02,1023.23,1272.90,1023.74,1129.63,1128.30,960.98,928.24,1184.09,1055.95,1293.72,1301.60,1054.21,933.12,1319.53,1247.60,1306.61,906.67,1309.33,1032.17,1292.74,1122.50,1317.73,1082.19,1060.89,705.29,1322.60,1040.63,1122.91,1102.96,1286.75,1238.07,1020.03,1258.83,1160.33,1252.31,1372.83,1227.75,899.13,1110.90,1103.93,752.73,1302.59,1173.42,1290.31,1280.12,1083.37,1387.34,1133.33,1158.10,1428.67,1195.00,866.55,1313.90,1347.26,1346.36,952.40,1016.23,890.13,1043.90,1140.74,1221.10,1135.95,1144.81,1298.29,1256.08,1309.95,1082.30,1111.46,1073.10,1000.59,1294.81,1318.81,1300.41,1139.47,968.52,1316.26,1040.11,1349.78,1446.47,1243.22,673.42,849.62,1240.35,1060.83,1067.31,1183.54,950.95,1142.60,1229.83,1044.58,1224.06,1266.98,1207.94,1242.14,1182.56,1273.99,1246.05,1182.15,1211.28,935.34,1320.04,1165.54,1305.08,1238.10,1293.50,1234.52,1260.20,1277.48
2001,1236.14,1055.73,1473.09,1193.24,1548.09,1347.51,1430.62,1332.64,1227.74,1522.50,1005.91,1172.41,1260.42,1317.75,1353.52,1496.20,1255.26,1289.19,1473.84,1489.31,1378.55,1243.07,1441.89,1100.37,1354.42,1163.23,1503.33,1299.82,1248.13,644.70,1478.61,1099.14,1283.61,1192.22,1439.90,1361.89,1231.77,1345.16,1226.25,1316.96,1552.64,1365.29,871.05,1133.72,1145.38,718.31,1495.25,1280.92,1318.45,1327.93,1155.83,1558.40,1228.03,1256.13,1540.99,1286.70,906.20,1534.66,1477.70,1519.81,919.65,997.63,937.94,1085.31,1156.61,1332.78,1243.95,1298.89,1348.28,1459.77,1347.98,1149.20,1199.93,1377.85,1272.86,1381.19,1516.38,1340.33,1231.62,1229.39,1348.25,1104.41,1540.83,1505.88,1280.87,678.38,876.06,1348.64,1337.33,1299.22,1175.73,1253.74,1236.13,1294.62,1037.57,1243.71,1506.96,1273.90,1250.82,1255.30,1432.19,1278.81,1293.30,1261.87,1228.70,1411.05,1193.76,1409.91,1319.69,1491.64,1483.95,1403.84,1299.56
2002,1230.87,1471.28,1467.58,1224.24,1447.47,1058.52,1429.22,1031.43,1178.72,1169.00,1428.05,934.37,1211.13,1116.11,1238.18,1450.70,1042.23,931.85,1335.38,1487.41,1298.20,902.31,1391.55,1577.52,1300.44,1049.98,1440.06,1072.42,1122.21,672.60,1336.74,964.28,1128.33,1708.31,1315.80,1273.94,1028.97,1296.84,1183.58,1249.85,1512.08,1246.45,826.19,1484.01,1314.13,685.61,1419.09,1833.38,1405.87,1247.67,1607.03,1524.66,1103.68,1141.69,1586.75,1226.00,808.74,1518.31,1317.98,1382.67,999.29,1225.70,827.24,1399.63,1122.65,1729.91,1136.26,1160.36,1336.45,1423.57,1389.01,1044.40,1076.67,1166.39,995.88,1350.85,1427.98,1376.87,1110.30,961.85,1361.55,997.84,1411.86,1579.81,1380.35,587.69,758.60,1199.93,1057.50,1175.39,1289.26,949.83,1113.91,1144.65,1057.81,1197.69,1485.43,1252.29,1491.41,1197.44,1305.62,1395.51,1153.44,1251.54,928.31,1382.13,1479.98,1264.81,1293.43,1420.88,1482.93,1265.13,1309.38
2003,1200.44,1256.00,1265.76,1206.65,1278.95,1156.24,1110.36,1211.12,1200.07,1305.30,1204.54,1009.10,1136.62,1248.05,1335.47,1215.80,1161.79,1111.28,1267.08,1185.49,1285.47,1075.71,1204.29,1308.66,1320.13,1208.75,1347.81,1172.11,1070.23,875.72,1339.59,1134.68,1139.39,1417.84,1222.43,1314.29,1064.51,1189.90,1147.47,1209.73,1427.10,1294.43,1009.94,1355.03,1221.63,888.81,1322.00,1514.26,1412.83,1329.91,1350.47,1456.35,1216.03,1239.08,1343.71,1136.10,961.61,1242.68,1344.14,1300.87,1155.09,1277.83,988.23,1223.20,1245.82,1516.08,1169.78,1245.76,1345.28,1256.82,1209.84,1180.00,1196.48,1297.18,1124.37,1214.06,1299.22,1205.09,1221.30,1068.95,1393.43,1134.73,1290.34,1326.17,1323.49,794.98,963.35,1316.25,1200.31,1252.46,1386.99,1118.38,1223.57,1297.13,1200.23,1294.06,1150.56,1159.48,1464.26,1160.36,1340.54,1338.21,1264.55,1235.95,1061.98,1201.58,1347.36,1341.58,1168.38,1202.02,1165.08,1333.99,1370.53
2004,1158.33,1248.66,1300.68,1186.03,1335.93,809.34,1123.47,895.40,1124.55,892.80,1193.49,744.91,1034.42,1016.39,1343.93,1236.40,912.09,753.50,1324.43,1214.42,1326.58,736.71,1217.60,1300.05,1354.59,1198.85,1369.31,909.79,886.72,841.93,1361.55,1109.33,945.08,1406.74,1281.66,1299.80,841.94,1190.34,1096.56,1242.22,1442.70,1286.10,1001.40,1344.79,1231.60,866.03,1347.88,1505.96,1435.00,1346.37,1350.51,1465.80,1187.92,1212.32,1202.56,1012.50,930.77,1273.45,1373.25,1352.53,1141.12,1257.94,956.91,1232.40,1258.84,1518.78,1030.78,1073.66,1383.13,1286.28,1141.54,1149.20,1167.02,1071.83,821.86,1202.37,1341.65,1139.98,1191.53,784.41,1433.47,1104.78,1349.12,1231.09,1336.52,751.93,931.59,1301.63,881.64,1114.10,1385.41,794.57,1193.85,1280.44,1208.11,1312.12,1164.59,1119.95,1460.05,1165.80,1340.64,1360.64,1248.31,1237.15,755.93,1195.37,1350.67,1350.38,1055.92,1234.03,1190.74,1327.49,1397.06
2005,1059.79,870.26,1162.57,1134.31,1232.07,932.42,1201.25,973.31,1124.38,1036.80,813.93,837.43,1057.77,1056.05,1201.72,1251.70,967.96,875.18,1238.94,1188.68,1235.04,849.91,1244.09,887.22,1218.45,1061.12,1209.09,979.40,947.03,689.30,1218.73,989.98,995.52,964.43,1227.19,1141.81,914.00,1205.82,1106.82,1210.94,1264.85,1135.56,855.24,974.34,1060.80,738.39,1194.32,1047.08,1169.30,1189.65,961.91,1280.91,1048.76,1068.41,1259.26,1039.80,828.56,1249.48,1243.36,1233.81,861.35,889.52,853.87,951.29,1064.63,1163.18,1053.98,1095.93,1217.98,1153.61,1178.65,1014.20,1031.00,1107.42,915.63,1228.96,1204.67,1175.07,1051.00,878.69,1203.64,976.43,1229.70,1287.22,1190.89,683.34,836.57,1156.44,974.20,1123.16,1059.72,889.25,1053.01,1145.80,963.69,1137.08,1218.48,1136.72,1099.12,1163.60,1183.75,1152.94,1106.53,1220.11,859.33,1235.94,1041.29,1208.31,1087.98,1241.45,1186.69,1172.55,1168.97
2006,1284.83,1344.48,1438.18,1211.34,1466.08,1222.92,1460.09,1134.26,1185.87,1350.30,1289.64,1077.57,1249.63,1168.44,1360.32,1465.00,1121.39,1086.15,1395.44,1507.45,1345.12,1049.61,1418.68,1400.67,1369.42,1211.49,1425.36,1178.22,1234.48,849.65,1391.69,1110.61,1218.59,1516.16,1367.72,1299.21,1155.28,1324.43,1204.20,1281.29,1481.28,1291.01,997.75,1436.43,1265.58,861.35,1412.12,1620.74,1470.72,1360.47,1441.27,1491.34,1172.76,1198.96,1630.62,1283.00,914.03,1508.12,1395.14,1429.00,1170.85,1327.42,943.65,1292.69,1262.36,1598.23,1170.21,1189.85,1392.49,1403.70,1410.30,1140.50,1152.42,1214.60,1133.13,1373.52,1430.65,1397.89,1174.86,1105.24,1439.09,1094.02,1445.44,1599.04,1370.47,741.96,933.05,1301.71,1189.22,1199.20,1428.67,1078.56,1176.74,1288.34,1209.78,1323.05,1521.93,1272.87,1537.82,1224.90,1348.84,1397.40,1244.40,1254.60,1075.17,1409.33,1427.06,1363.65,1342.12,1450.27,1523.08,1322.53,1411.49
2007,1422.05,1199.74,1608.06,1221.28,1614.51,1323.08,1615.43,1337.94,1274.00,1469.40,1145.24,1189.08,1390.05,1339.13,1675.86,1516.10,1286.05,1295.85,1531.41,1558.07,1434.13,1258.51,1503.14,1239.30,1498.94,1611.74,1723.52,1329.47,1354.60,1110.77,1707.60,1577.46,1362.47,1334.76,1471.40,1742.12,1281.37,1403.84,1297.91,1349.63,1819.47,1707.77,1303.72,1343.05,1185.03,1168.63,1687.76,1413.08,1475.53,1622.16,1269.16,1860.95,1658.34,1685.09,1791.18,1434.80,1387.38,1559.00,1666.10,1629.05,1322.61,1388.06,1413.32,1163.26,1515.82,1409.33,1311.66,1350.37,1474.02,1596.35,1541.38,1721.70,1646.19,1395.31,1279.61,1453.09,1648.75,1525.85,1669.98,1238.87,1527.66,1640.29,1629.27,1754.83,1307.99,1118.19,1348.90,1756.45,1337.54,1321.55,1510.68,1270.20,1667.14,1740.88,1389.63,1586.98,1591.53,1372.72,1507.61,1289.96,1742.35,1342.25,1700.06,1294.12,1241.40,1512.69,1314.61,1714.75,1488.12,1526.38,1562.21,1744.07,1551.85
2008,1239.78,1266.28,1422.34,1184.53,1453.35,1029.81,1223.90,1024.04,1143.10,1137.10,1215.59,919.13,1120.17,1089.10,1501.68,1319.10,1016.27,936.57,1428.32,1317.25,1386.51,909.44,1294.61,1324.82,1427.73,1373.84,1526.03,1045.41,1027.62,881.69,1525.72,1308.55,1069.04,1429.37,1365.38,1493.05,992.38,1247.42,1140.26,1284.25,1618.43,1466.39,1080.38,1354.11,1219.66,931.92,1494.90,1525.55,1435.80,1470.79,1364.86,1653.14,1385.28,1408.72,1315.91,1122.40,1094.96,1354.21,1528.52,1486.32,1141.90,1257.55,1131.57,1233.57,1343.31,1510.47,1088.97,1116.26,1422.26,1408.03,1225.36,1348.50,1366.26,1139.91,987.21,1264.83,1476.11,1221.25,1388.68,953.87,1457.01,1298.79,1479.43,1326.42,1321.30,861.05,1081.15,1506.00,1044.39,1148.96,1389.40,950.92,1390.88,1493.45,1229.67,1418.96,1279.78,1178.33,1466.11,1200.51,1515.61,1351.72,1446.38,1244.98,927.63,1270.01,1349.21,1526.31,1160.59,1326.50,1301.10,1509.97,1445.02
2009,1175.63,1008.13,1330.41,1181.55,1402.07,1181.67,1408.73,1151.48,1185.83,1304.30,942.43,1056.47,1235.07,1184.26,1233.84,1405.00,1128.45,1088.48,1348.66,1379.08,1304.59,1056.02,1376.15,1031.00,1281.37,1069.55,1326.14,1174.09,1197.93,704.84,1298.68,984.56,1203.74,1125.34,1336.34,1185.41,1133.52,1300.16,1196.92,1266.89,1366.23,1183.64,866.92,1115.12,1154.37,740.86,1319.39,1250.38,1308.32,1234.05,1134.29,1368.26,1063.27,1088.28,1580.69,1264.20,808.67,1438.19,1313.54,1362.71,941.14,997.98,836.49,1085.65,1118.01,1355.83,1172.15,1199.97,1302.36,1315.69,1371.61,1007.50,1041.39,1232.31,1126.76,1339.76,1352.23,1360.72,1065.42,1093.73,1315.66,969.32,1381.87,1553.14,1289.37,647.80,814.47,1178.10,1184.45,1206.86,1183.22,1087.65,1068.59,1156.28,1045.04,1179.18,1408.13,1252.03,1243.83,1218.63,1238.72,1275.75,1125.74,1249.97,1071.04,1372.58,1185.33,1252.02,1314.18,1393.51,1370.82,1210.31,1263.13
2010,1358.55,1123.93,1682.68,1195.65,1710.76,1320.22,1523.52,1249.06,1213.21,1488.30,1064.92,1132.52,1263.55,1245.35,1588.01,1582.70,1200.57,1227.83,1586.31,1672.04,1467.24,1180.75,1506.09,1162.90,1487.25,1452.32,1752.88,1251.58,1211.96,954.25,1710.17,1408.52,1244.92,1264.35,1513.76,1653.54,1176.69,1384.34,1231.72,1359.99,1821.85,1645.21,1148.16,1260.10,1177.03,1008.85,1735.02,1365.28,1449.12,1540.65,1220.46,1840.06,1527.04,1554.95,1622.01,1278.70,1207.07,1678.08,1677.43,1687.66,1187.73,1239.28,1241.32,1129.69,1398.11,1399.67,1214.42,1244.55,1463.58,1680.34,1435.07,1479.70,1502.49,1292.09,1223.82,1430.54,1719.58,1423.07,1531.61,1181.43,1489.15,1425.18,1705.09,1619.67,1323.27,960.10,1172.12,1649.53,1290.05,1241.97,1409.31,1195.33,1534.45,1595.86,1281.64,1471.36,1643.12,1306.06,1427.97,1269.26,1707.36,1348.21,1592.13,1282.45,1174.07,1470.11,1278.41,1657.70,1342.95,1575.15,1666.06,1685.13,1481.74
2011,1241.79,1215.71,1413.54,1194.23,1466.19,1192.42,1495.32,1136.45,1185.99,1321.80,1166.58,1044.22,1248.79,1174.46,1315.27,1477.20,1120.21,1075.95,1396.63,1495.47,1337.55,1040.13,1446.42,1271.25,1338.86,1151.92,1413.47,1167.25,1181.92,741.49,1372.04,1061.45,1199.46,1374.06,1375.18,1254.68,1117.43,1348.15,1211.50,1288.80,1455.65,1255.65,929.61,1290.43,1203.51,787.11,1407.41,1462.20,1373.89,1311.05,1309.01,1456.69,1123.66,1147.60,1621.16,1270.90,867.03,1503.26,1378.62,1426.33,1021.78,1147.71,899.59,1194.91,1191.13,1462.93,1171.39,1193.69,1352.07,1393.79,1434.36,1061.50,1101.81,1222.37,1113.89,1401.86,1430.66,1421.30,1122.33,1077.68,1374.78,1026.81,1447.13,1622.89,1313.09,691.06,879.36,1258.69,1175.98,1202.28,1285.29,1074.39,1125.66,1239.65,1109.32,1259.73,1537.08,1288.97,1386.55,1236.34,1318.34,1324.32,1202.75,1257.44,1054.03,1444.64,1308.00,1329.04,1337.34,1466.59,1513.42,1285.44,1335.20
2012,1366.74,1127.49,1835.08,1190.76,1813.45,1110.81,1468.83,1133.08,1187.51,1246.50,1068.13,980.62,1185.19,1173.57,1716.86,1616.10,1108.11,1056.35,1667.76,1721.53,1546.21,1023.06,1521.51,1162.34,1612.27,1539.67,1915.29,1137.79,1054.29,995.84,1824.77,1466.23,1133.86,1258.97,1583.63,1772.62,1042.21,1400.13,1213.04,1417.48,2015.09,1750.23,1206.12,1265.45,1185.41,1043.11,1886.94,1352.53,1538.89,1671.84,1217.50,2041.54,1594.60,1629.90,1442.19,1173.60,1231.91,1722.70,1776.38,1795.22,1237.26,1248.58,1271.24,1133.40,1503.55,1389.65,1156.06,1189.79,1585.18,1811.85,1363.37,1513.10,1564.23,1222.36,1083.80,1429.07,1856.97,1355.90,1596.27,1036.64,1629.43,1461.62,1819.29,1495.83,1358.84,969.28,1201.95,1747.45,1154.12,1201.20,1463.63,1062.60,1600.82,1686.28,1363.95,1600.71,1636.77,1281.77,1457.53,1305.18,1830.17,1410.36,1681.57,1313.52,1022.43,1459.09,1303.94,1769.56,1237.84,1609.86,1705.31,1795.44,1605.05
2013,1425.14,1146.74,1844.01,1192.74,1875.42,1169.41,1542.95,1136.04,1189.22,1281.70,1087.14,1059.87,1252.01,1174.29,1832.08,1634.50,1120.73,1069.95,1736.48,1735.04,1594.74,1040.27,1542.44,1182.69,1675.34,1689.60,1963.90,1171.21,1221.65,1071.82,1930.78,1629.66,1213.10,1281.51,1636.19,1871.63,1149.93,1413.75,1232.40,1442.98,2039.58,1873.08,1328.89,1287.60,1192.02,1150.55,1946.25,1377.37,1578.30,1775.26,1237.62,2061.28,1745.20,1769.69,1573.65,1277.90,1383.82,1755.49,1881.68,1874.19,1312.89,1295.00,1429.06,1146.76,1620.05,1411.03,1174.31,1194.03,1635.04,1858.19,1410.58,1668.30,1717.65,1222.37,1121.33,1438.83,1913.94,1401.26,1746.02,1092.82,1689.31,1617.19,1890.39,1563.67,1362.37,1091.07,1350.32,1896.73,1175.87,1201.62,1532.35,1073.94,1750.28,1842.43,1462.46,1713.48,1667.79,1308.18,1495.44,1317.33,1948.06,1424.74,1830.48,1317.60,1064.35,1482.16,1318.87,1893.46,1334.28,1642.17,1704.88,1928.04,1683.76
2014,1181.14,1136.85,1261.81,1184.14,1323.06,1146.50,1343.20,1133.64,1181.59,1272.40,1084.07,1019.85,1202.03,1173.67,1236.66,1354.90,1111.99,1062.86,1294.17,1323.57,1267.46,1030.42,1346.23,1182.65,1260.54,1101.98,1284.65,1149.42,1140.46,765.11,1270.65,1022.77,1168.09,1281.51,1285.46,1190.81,1095.96,1285.09,1185.69,1237.31,1339.03,1182.57,911.70,1225.34,1173.66,790.93,1270.71,1377.37,1317.58,1237.32,1237.60,1351.79,1084.02,1106.59,1468.81,1216.40,860.67,1357.90,1281.72,1303.00,1021.21,1124.26,884.84,1145.67,1144.11,1410.94,1160.07,1191.20,1283.33,1243.44,1322.10,1054.30,1065.82,1222.36,1098.38,1329.62,1288.05,1314.65,1086.40,1061.07,1309.30,1014.31,1311.61,1460.15,1279.12,701.23,865.21,1193.66,1159.68,1201.60,1248.01,1065.33,1088.16,1178.10,1086.04,1198.83,1369.21,1240.12,1327.54,1201.47,1232.98,1273.90,1144.13,1235.26,1040.72,1349.57,1247.51,1245.80,1260.79,1346.33,1334.81,1214.36,1274.20
2015,1313.46,1138.39,1670.58,1188.62,1711.14,1176.35,1537.07,1137.23,1186.08,1294.10,1084.38,1053.80,1271.76,1174.71,1524.10,1579.20,1124.24,1073.05,1580.92,1636.69,1463.13,1041.26,1503.23,1182.65,1476.03,1346.41,1721.87,1176.93,1211.88,824.61,1653.23,1279.30,1219.98,1281.51,1522.18,1555.64,1137.80,1382.66,1222.94,1369.70,1785.91,1550.65,1043.03,1238.09,1182.62,889.51,1708.52,1377.37,1421.09,1487.48,1237.60,1795.19,1397.02,1428.12,1666.80,1303.20,1068.51,1671.71,1626.16,1673.06,1077.82,1146.14,1104.63,1146.05,1322.14,1410.97,1176.85,1195.20,1456.61,1663.74,1469.56,1318.20,1368.59,1222.38,1122.07,1421.98,1709.52,1454.62,1398.18,1088.98,1467.43,1272.62,1702.13,1666.62,1323.17,834.14,1044.72,1537.79,1181.88,1201.63,1326.46,1077.26,1402.56,1481.04,1195.48,1408.35,1604.76,1303.91,1375.32,1274.40,1625.25,1346.62,1478.04,1284.35,1061.73,1471.25,1273.28,1582.52,1371.87,1570.65,1618.31,1588.26,1437.87
2016,1268.86,1132.22,1608.96,1187.55,1683.19,1182.74,1648.63,1137.22,1188.18,1304.60,1081.82,1058.76,1286.67,1174.72,1344.56,1675.90,1125.68,1078.72,1527.31,1709.31,1398.97,1045.82,1577.93,1182.61,1365.10,1135.01,1591.28,1176.37,1231.16,633.07,1510.82,1068.35,1225.20,1281.51,1506.34,1366.26,1146.44,1423.24,1238.41,1354.61,1626.68,1377.57,862.21,1206.06,1180.59,716.85,1591.90,1377.37,1337.42,1320.10,1237.58,1618.10,1199.20,1229.65,1715.11,1315.10,877.35,1757.77,1485.16,1592.59,911.22,1029.90,911.30,1145.84,1140.85,1410.96,1183.00,1196.48,1360.75,1598.38,1497.36,1077.00,1166.64,1222.38,1123.26,1479.32,1626.28,1482.60,1198.28,1093.18,1344.81,1046.66,1639.19,1715.11,1313.77,673.21,853.99,1339.36,1179.68,1201.64,1197.46,1076.55,1204.92,1271.02,1025.77,1227.30,1737.60,1335.46,1303.92,1284.68,1457.87,1314.00,1282.05,1278.89,1066.77,1542.02,1252.78,1407.25,1390.04,1648.53,1705.49,1408.43,1296.61
2017,1399.84,1148.43,1703.85,1182.42,1685.04,1087.91,1445.31,1088.09,1169.20,1198.70,1088.17,979.64,1193.89,1139.81,1808.96,1503.20,1073.34,1008.84,1589.87,1573.57,1494.31,980.68,1455.61,1182.71,1609.58,1766.91,1845.85,1108.92,1109.42,1215.98,1813.72,1716.88,1138.41,1281.51,1497.70,1873.78,1062.38,1356.05,1198.18,1358.19,1960.49,1823.61,1432.64,1294.48,1184.22,1274.39,1800.74,1377.37,1576.36,1765.45,1237.62,2010.64,1780.42,1805.83,1436.81,1201.00,1512.14,1561.24,1767.05,1716.51,1415.19,1356.32,1544.49,1146.27,1690.12,1410.99,1138.49,1162.67,1587.68,1688.44,1344.95,1814.80,1769.10,1191.51,1051.75,1388.35,1748.53,1338.17,1788.52,1016.93,1692.28,1746.06,1716.06,1460.72,1327.49,1226.46,1466.76,1883.10,1110.00,1181.93,1588.61,1018.21,1787.08,1880.09,1553.38,1760.87,1547.52,1268.20,1512.13,1265.16,1855.19,1389.96,1825.57,1277.11,994.47,1420.99,1310.61,1835.52,1253.80,1514.16,1568.76,1857.27,1707.79
